	SRR1450106	SRR1450107	SRR1450108	SRR1450109	SRR1450110	SRR1450111	SRR1450112	SRR1450113	SRR1450114	SRR1450115	SRR1450116	SRR1450117	SRR1450118	SRR1450119	SRR1450120	SRR1450121	SRR1450122	SRR1450123
Blon_0293	5.27579564457138	4.04144012120966	9.34270694528962	16.1903231037015	14.7481935991201	9.51515071605623	17.9608765254314	12.0934417375771	16.1362080772287	0	8.32584390419357	10.3922991830126	5.29908543274441	0	7.5775083452616	18.9020018008073	10.4315612701663	5.05746587920606
Blon_0294	8.7929927409523	7.40930688888438	3.59334882511139	1.34919359197512	5.36297949058913	6.48760276094743	15.1544895683328	8.06229449171807	15.6616137220161	0	1.95902209510437	7.11052049364019	4.33561535406361	0	8.33525917978776	12.6013345338715	5.21578063508315	0
Blon_0295	11.1377908052062	9.43002694948922	6.46802788520051	8.76975834783829	8.49138419343279	15.5702466262738	19.6447086996906	28.8898885953231	14.2378306563782	0	8.81559942796966	12.0331885276988	8.67123070812722	0	25.0057775393633	29.0800027704728	6.51972579385394	3.61247562800433
Blon_0296	21.1031825782855	16.1657604848387	23.7161022457352	22.9362910635771	29.0494722406911	25.9504110437897	20.7672634825301	29.5617464696329	22.3059346949926	0	18.6107099034915	17.5028196766528	28.9041023604241	0	51.5270567477789	73.1846736390231	31.9466563898843	28.1773098984337
Blon_0297	99.6539177307927	89.5852560201476	53.9002323766709	60.0391148428929	107.259589811783	89.0964112503447	175.679823514376	88.013381534589	86.3761726486946	96.7246034154417	46.0370192349527	67.2764631321342	158.972562982332	0	128.817641869447	112.927344092003	89.320243375799	189.293722907427
Blon_0298	48.0683603172059	65.3366152928896	35.9334882511139	66.7850828027686	74.6347979106987	40.2231371178741	69.0371191446271	65.1702138080544	81.1556347413559	96.7246034154417	36.2419087594308	44.8509754214228	63.1072901535925	0	81.0793392942992	99.3566761324486	50.8538611920607	81.6419491928978
Blon_0299	87.3437278934595	45.1294146868413	19.4040836556015	27.65846863549	64.3557538870696	40.2231371178741	67.3532869703679	54.420487819097	33.6961992200951	96.7246034154417	42.1189750447439	51.4145328001676	62.1438200749117	0	80.321588459773	58.1600055409455	76.2807917880911	82.3644443184986
Blon_0300	94.3781220862213	80.1552290706583	38.0894975461808	45.1979853311666	78.2101175710915	53.1983426397689	88.120550452898	79.2792291685611	28.9502556679691	0	55.3423741866984	57.9780901789124	172.461144083864	0	131.090894373026	125.044011913033	141.478049726631	187.126237530624
Blon_0301	269.06557787314	193.989125818064	380.176305696785	378.448802549022	189.938856958365	240.041302155055	183.537706994253	166.62075282884	192.210713861106	0	140.070079799962	199.094573821925	455.239612176679	119.858236179633	209.896981163746	202.590685967627	237.969991475669	376.419960438051
Blon_0302	468.959612850789	395.387558525012	392.393691702164	368.329850609208	517.9744357994	406.123932835309	457.441074007082	503.89340573238	450.864637451977	1547.59365464707	317.361579406908	343.492836154311	395.504467298469	2157.44825123339	375.844413924976	397.426704529794	413.35061533034	485.516724403781
Blon_0303	2062.83609702741	1979.6320860392	2900.55117162992	2962.15453118138	2054.46805985319	2161.23673309695	2018.35349954536	2247.36458956641	2349.71665265762	15475.9365464707	1987.91767100716	2005.16677920654	1802.65251721178	25409.9460700821	1697.3618693386	1475.32547388865	1554.95460183417	1450.04771708094
Blon_0304	1274.98394743808	1289.89297201942	1750.67954759427	1755.30086315963	889.807680480247	987.413140216199	841.916087129599	1005.77123784183	661.584531166375	677.072223908092	1040.7304880242	1253.63945934026	834.365088137574	1078.72412561669	1078.27943753073	1144.2981090181	1065.97516729512	814.252006552175
Blon_0305	1949.69959042716	2268.59505470569	3623.53295524233	3819.56705888157	1761.29184770098	2456.2064052947	1909.46568560993	2409.95419514939	1227.3010025798	773.796827323534	2261.69100879799	2551.03596787214	1684.14569753404	719.149417077796	2720.32549594892	2536.74557501091	2351.01312126373	1074.35025176849
Blon_0306	3000.75532272899	3545.01655965441	4207.09280444042	4254.68199229355	2830.75934111596	3421.9942029744	3528.18968246444	4082.88030218089	2080.14705889686	1160.6952409853	3830.86770697659	4637.1532880832	2325.33503489612	1318.44059797596	4210.06363662735	4075.56238828176	3656.91419777268	1974.57917826716
Blon_0307	13456.2098912373	14521.5679288599	14524.3159511003	14563.8702285755	12624.4537208468	17549.3979752135	16026.1533572076	19233.9472257421	10157.7429846154	79120.7255938313	16137.934263946	16245.3514755083	8604.2695376589	133881.64981265	19642.4171325871	20059.8705777849	12408.3421308628	6472.83383025815
Blon_0308	7568.42195189567	9392.30684169126	9487.87823782412	9602.88539088293	8755.95784830185	11186.3571872763	11197.4839588237	14432.1789980497	6775.7836093704	55810.0961707099	9947.42444341621	9105.84193677861	5471.54657682827	121775.967958507	14706.4281964837	15839.8775090765	8311.34644200501	5335.62650256239
Blon_0309	12521.8078626321	13343.4881335272	12167.7977915922	12782.9346871683	12175.30418851	16787.7534110783	15376.755415335	17403.1345182478	11332.3640137666	202444.594948519	16218.7439253691	14620.324061154	7714.50491999718	292454.096278304	15757.4286039715	16794.1862666609	10724.2969583103	6542.19336231583
Blon_0310	1854.14906930881	2158.12902472596	1419.372785919	1518.517387768	2721.26517651644	1637.90344371386	2714.33746490583	2786.86646263721	1555.72029638693	386.898413661767	1762.63013007016	1704.33706601407	804.015780659129	239.716472359265	2033.80323986821	1832.04017453978	1056.19557860434	916.123819261897
Blon_0311	469.545812366853	395.387558525012	296.091943189179	306.94154217434	322.225684392897	274.209343362711	258.187600053077	286.883312330301	368.759814000196	0	285.037714837686	281.686004171131	237.495374394818	0	178.071446113648	192.412684997961	178.640486751598	196.518674163435
Blon_0312	464.856216238345	398.081851939152	478.634063504838	464.122595639442	308.371320708875	321.785096942992	234.613949613448	200.213646544332	426.660325336134	96.7246034154417	367.806398355845	350.056393533056	305.420014941814	0	212.927984501851	200.167352403421	167.556952902046	161.838908134594
Blon_0313	1206.39860405866	1204.34915612048	990.3269362007	925.546804094934	1099.85771052832	1350.28638797852	1433.502457686	1349.76246948847	1158.95941542919	1741.04286147795	1191.57518934723	1187.45692243791	1558.4128522662	1318.44059797596	1363.19375131256	1278.55078847512	1416.08444242508	1781.67297973173
Blon_0314	702.267020244057	725.438501757135	579.966500372979	624.676633084482	687.802119668056	676.008207690722	808.239443644415	866.024799985383	812.030941768772	193.449206830883	793.893704041046	793.096516598329	853.15275467185	359.574708538898	1007.80860991979	928.621421803763	939.492486894353	947.913604788335
Blon_0315	1289.63893533967	1304.71158579719	963.017485129854	932.292772054809	1409.56977610984	1338.60870300882	1926.86528474394	2037.07307490743	1334.08473250264	483.623017077208	1276.79265048427	1229.02611916996	1037.65727473922	479.432944718531	1544.29620076431	1691.97149452867	1405.65288115491	1770.11305772212
Blon_0316	906.850651350214	914.039040746919	754.603253273393	737.334298014404	1137.39856696244	1013.36355125999	1371.20066723841	1476.07174985872	1015.63192015498	386.898413661767	1084.80848516404	1110.88208635256	1072.34219757173	719.149417077796	1282.87216285279	1320.23212577946	1504.75271322149	1629.22650822995
Blon_0317	266.134580292823	198.704139292808	92.708399687874	83.6500027024576	171.168428741303	135.807151129166	171.750881774438	155.871026839883	182.718826756854	96.7246034154417	143.008612942619	164.08893446862	94.901802750059	239.716472359265	86.3835951359823	114.866010943367	72.3689563117788	91.034385825709
Blon_0318	495.338591073646	439.843399858318	605.119942148759	628.049617064419	404.011121624381	349.898042240431	336.76643485184	288.227028078921	493.578129421112	0	418.251217304783	376.310623048035	479.808099183039	0	332.652616356984	328.119364593501	412.046670171569	471.066821891764
Blon_0319	637.19887396101	718.02919486825	744.541876563081	781.183089753596	697.187333776587	638.812618527957	520.304141846092	487.096958874634	825.794178069937	193.449206830883	842.379500894879	731.836647730045	739.945020426856	119.858236179633	491.022540772952	505.022714780543	648.712716488467	624.958283644748
Blon_0320	1150.12345051656	1236.00710373662	1163.52634957107	1098.24358386775	1370.68817480307	1184.20375729827	1139.39310458206	1099.83134024521	1308.45663732116	773.796827323534	1232.71465334442	1124.00920111005	1537.21651053522	359.574708538898	1121.47123509872	1108.91743898069	1585.59731306528	1771.55804797332
Blon_0321	281.961967226537	313.211609393749	278.125199063622	249.600814515398	301.22068138809	294.969672197743	262.116541793015	282.180307210133	351.674417212542	96.7246034154417	206.676831033511	184.873532834645	90.5661873959954	0	125.028887696816	143.461347000999	110.835338495517	112.709239593735
Blon_0322	43.378764188698	34.3522410302821	49.5882137865372	47.8963725151168	43.7976658398112	28.9779589988985	24.1349278310485	23.5150256008444	28.0010669575439	0	27.9160648552373	22.9724508256068	30.8310425177857	0	31.0677842155726	68.8226732234522	18.9072048021764	14.4499025120173
Blon_0323	28.7237762871108	30.3108009090725	38.0894975461808	38.452017371291	34.8593666888294	26.3829178945195	20.7672634825301	26.8743149723936	18.5091798532917	96.7246034154417	23.0185096174763	16.408893446862	23.6050169276796	0	50.0115550787266	49.4360047098037	24.774958016645	19.5073683912234
Blon_0324	51.5855574135868	43.7822679797714	38.8081673112031	45.1979853311666	46.9260705426549	62.7134933558251	32.5540887023445	51.7330563218576	41.2897089034969	0	40.1599529496396	28.9890450894562	44.3196236193169	0	43.1917975679911	76.0926739160704	20.8631225403326	19.5073683912234
Blon_0325	423.236050597837	414.921185777526	383.050984756875	377.774205753034	332.504728416526	402.231371178741	379.984793991159	403.786582460214	450.864637451977	193.449206830883	322.259134644669	345.680688613893	261.100391322497	119.858236179633	243.995768717424	302.432028812917	310.338947787448	332.347757776398
Blon_0326	746.818183464882	759.117169433882	487.976770450127	413.527835940375	693.165099158645	754.724454523551	782.981961030527	828.400759024032	868.507670039072	0	706.227465285125	662.372332138329	421.518159422851	0	567.555375060094	545.734718659205	600.466745613948	675.532942436809
Blon_0327	573.889326226153	528.755082524931	404.611077707543	394.639125652723	838.412460362101	896.154194712205	1597.39545598056	1607.08403534914	940.646012031388	2321.3904819706	1018.69148945427	1052.90399617364	468.24645823887	2397.16472359265	1479.88737982959	1539.78614669653	2046.54192669075	1960.12927575515
Blon_0328	91.4471245059039	64.6630419393546	74.741655562317	70.8326635786939	46.4791555851058	38.9256165656846	58.3728487076522	56.4360614420265	51.7307847181742	96.7246034154417	56.3218852342506	64.5416475576572	66.9611704683157	0	123.513386027764	133.768012744175	76.2807917880911	88.8669004489064
Blon_0329	427.339447210282	445.231986686598	269.501161883355	257.695976067248	484.902728940767	452.402165863401	767.266194070775	769.277266084766	528.223517351632	483.623017077208	325.687423311101	377.951512392721	333.842382262898	239.716472359265	650.150216023446	691.134732511569	395.747355686934	492.74167565979
Blon_0330	90.2747254737769	65.3366152928896	48.869544021515	47.2217757191293	111.281824429724	102.504123622969	93.7333243670953	108.169117763884	71.6637476371038	0	59.7501739006833	63.4477213278664	72.2602559010601	0	62.1355684311451	77.546674054594	42.3782176600506	62.1345808016744
Blon_0331	16.4135864497776	16.1657604848387	15.0920650654679	23.6108878595646	16.9827683868656	27.2479315959792	26.9413147881472	18.8120204806755	24.6789064710556	0	8.81559942796966	9.84533606811719	13.9703161408716	0	9.09301001431392	15.5093348109188	8.47564353201012	21.674853768026
Blon_0332	2104.45626266792	2092.11883607954	1763.61560336467	1694.58715152075	3951.17513969154	2511.13477533738	2520.1354874746	1694.42555900942	2748.85050539142	773.796827323534	2101.05119699944	2475.55505801658	2653.87833172627	359.574708538898	1244.22687029196	1116.67210638615	2101.30762335913	3108.17403033492
Blon_0334	171.170258690538	140.776830888803	337.774789560471	350.790333913532	129.605337689237	130.184562069678	112.816755675366	96.0756760263071	197.431251768445	6093.65001517283	198.350987129317	234.647176290126	194.620955893522	6472.34475370017	167.462934430281	126.498012051556	264.70086723047	316.452865013179
Blon_0335	345.857714477457	382.589664807848	237.879692222374	261.068960047186	521.549755459793	530.25339899477	388.403954862455	356.084673384215	569.987820610342	32402.742144173	573.99347386558	548.05704112519	189.803605500118	33200.7314217583	331.894865522458	319.8800304752	266.656784968626	244.925847578693
Blon_0336	244.445198198474	232.382806969556	215.600929506684	241.505652963547	268.595889487006	261.234137840816	204.866247868202	208.94779891036	243.94149857928	2224.66587855516	213.0436528426	240.11680743908	172.461144083864	1318.44059797596	202.319472818485	236.517355866512	140.17410456786	181.346276525817
Blon_0337	1045.77993665726	1023.15792401958	579.247830607957	586.224615713191	2546.52142811474	2463.5590217571	3706.67589293591	3911.55654423189	1661.55483759934	677.072223908092	1804.7491051149	1941.17209476377	1838.30091012297	239.716472359265	2174.74489509008	2132.53353650134	972.091115863623	1154.54721071018
Blon_0338	1914.52761946335	1710.20274462522	964.454824659898	986.935112529802	2410.65928101981	708.878728346189	2646.42290054404	1893.29548980513	1090.14323392336	3772.25953320223	1560.85085427441	2013.37122592997	953.353642854653	19656.7507334598	1044.18064997705	987.26609405755	1338.49970547821	2014.31641017521
Blon_0339	1206.98480357472	1191.55126240332	783.350043874284	689.437925499288	1322.86827434532	1159.11835995594	1411.05136202921	1196.57887414582	1303.71069376903	677.072223908092	1026.52757783469	1053.45095928854	1333.92432393357	958.865889437062	1119.95573342967	1117.15677309899	959.7036368553	1109.03001779733
Blon_0340	64.4819467669835	55.9065883434004	92.708399687874	92.4197610502959	79.1039474861897	67.4710687138533	52.1987974020351	53.0767720704773	89.2237387799702	0	46.5267747587288	56.3372008342262	352.630048797173	0	88.6568476395608	110.504010527796	56.0696418271439	69.3595320576831
Blon_0341	1.75859854819046	3.36786676767472	8.62403718026735	2.69838718395024	8.0444692358837	10.8126712682457	11.7868252198144	4.70300512016888	4.74594355212608	0	8.81559942796966	10.939262297908	42.8744185012957	0	20.4592725322063	15.0246680980776	1.95591773815618	3.61247562800433
Blon_0342	0.586199516063486	4.04144012120966	11.4987162403565	6.74596795987561	6.70372436323641	11.6776849697054	5.61277391419733	7.39043661740823	4.27134919691347	0	9.30535495174576	7.65748360853559	94.4200677107186	0	38.6452925608342	39.7426704529794	9.77958869078091	2.1674853768026
Blon_0343	36.9305695119996	36.372961090887	332.744101205315	426.345175064139	325.80100405329	438.129439789316	266.606760924373	262.696428855147	209.770705003973	290.173810246325	186.596854558691	175.575159881423	4415.10163555477	119.858236179633	1190.4265610406	1324.10945948219	328.594180010239	150.27898612498
Blon_0344	5.27579564457138	4.04144012120966	25.1534417757798	19.5633070836393	29.9433021557893	35.0330549091161	29.7477017452458	25.5305992237739	22.3059346949926	0	25.9570427601329	22.9724508256068	317.463390925324	0	107.600618502715	145.400013852364	19.5591773815618	10.1149317584121
Blon_0345	58.6199516063486	57.2537350504702	176.792762195481	233.410491411696	159.101724887478	182.950397858717	163.892998294562	188.792062681065	229.703667922902	0	164.557855988767	179.403901685691	2356.1660774139	0	1270.74814950037	1323.62479276935	215.802923776565	143.054034868971
Blon_0346	178.2046528833	159.636884787782	324.120064025048	308.965332562303	369.151754935552	349.898042240431	313.754061803631	303.007901313738	287.60417925884	96.7246034154417	214.023163890152	224.801840222009	2257.89212938846	359.574708538898	1327.57946208983	1284.85145574205	239.925909213825	164.006393511396
Blon_0347	100.240117246856	107.771736565591	177.511431960503	147.736698321276	229.267373222685	209.333315753237	229.001175699251	208.27594103605	173.226939652602	290.173810246325	139.09056875241	121.972774621674	708.63224286973	0	391.757181450025	449.770709516645	89.9722159551844	66.4695515552796
Blon_0348	42.7925646726345	46.4765613939111	143.015283239433	163.927021424977	118.43246375051	107.261698980997	125.1648582866	115.559554381292	127.665881552191	96.7246034154417	75.4223506615182	81.4975041194145	193.175750775501	239.716472359265	109.116120171767	133.768012744175	86.7123530582574	133.66159823616
Blon_0349	206.928429170411	195.336272525134	178.230101725525	203.053635592256	210.496945005623	175.59778139631	222.827124393634	200.213646544332	211.19448806961	0	150.844701323036	153.696635285607	225.451998411308	0	154.581170243337	183.204017453978	198.851636712545	273.825652602728
Blon_0350	281.961967226537	257.305021050349	286.749236243889	305.592348582365	303.902171133384	231.391165140458	225.072233959313	209.61965678467	289.502556679691	0	219.410474651689	233.553250060336	342.513612971025	0	252.331027897211	271.89802590392	287.519907508959	364.137543302836
Blon_0351	703.439419276184	727.45922181774	864.559727321801	918.126239339071	600.206787988434	567.448988157535	558.471004462634	501.20597423514	423.812759204859	0	424.618039113872	411.316262401341	360.33780942662	0	669.851737721126	636.367393960512	581.559540811772	796.912123537754
Blon_0352	352.892108670219	359.014597434125	421.859152068078	404.083480796549	293.623127109755	312.269946226936	249.768439181781	264.040144603767	166.108024324413	0	196.881720557989	200.188500051716	147.892657077503	0	263.697290415104	236.032689153671	251.661415642762	227.585964564273
Blon_0353	1019.4009584344	1163.93475490838	808.503485650064	888.443980315618	403.117291709283	333.895288763428	331.714938329062	377.58412536213	328.893888162337	0	601.419783197041	500.471250129291	777.520353495407	0	713.043535289117	688.226732234522	751.724384031359	655.303078919985
Blon_0354	810.713930715802	717.355621514715	748.853895153214	794.000428877359	439.31740327076	403.52889173093	366.514136597085	347.350521018187	329.36848251755	290.173810246325	395.232707687307	388.890774690629	847.371934199765	119.858236179633	587.256896757774	542.826718382158	768.67567109538	734.055047610479
Blon_0355	3899.98538037037	3824.54950137141	3184.42572881372	3103.81985833877	2871.87551721048	3236.88127086204	2806.38695709866	2886.97328590938	3667.66517708303	870.521430738975	3374.41555881728	3445.86762384102	3104.78232854888	359.574708538898	3228.77630591597	2811.06693447903	2960.60748298907	3340.0949656528
Blon_0356	1716.97838254995	1807.87088088779	1594.00953881941	1635.89723026984	1542.30351850192	1913.41030762876	1407.68369768069	1830.14084962	1397.68037610113	7931.41748006622	1859.11196825405	1652.375570099	750.543191292345	10068.0918390891	1679.17584930997	1620.72548774101	901.67807729	601.838439625521
Blon_0357	1240.39817599034	1304.03801244365	1027.69776398186	993.681080489678	1153.48750543421	1095.10734604793	999.073756727124	1008.45866933907	809.183375637496	96.7246034154417	780.180549375315	709.958123134229	411.883458636043	119.858236179633	660.758727706812	689.196065660204	511.798474817534	434.21957048612
Blon_0358	440.235836563678	443.884839979528	485.102091390038	447.257675739753	358.425795954374	365.468288866705	340.695376591778	299.648611942188	431.880863243473	193.449206830883	320.300112549564	319.426459098913	205.700861798351	239.716472359265	251.573277062685	245.241356697654	247.74958016645	211.691071801053
Blon_0359	278.444770130156	257.305021050349	393.112361467186	402.059690408586	302.114511303188	297.997220152852	294.67063049536	283.524022958752	306.113359112132	290.173810246325	280.140159599925	251.056069736988	203.77392164099	1078.72412561669	255.362031235316	249.603357113224	228.190402784888	224.695984061869
Blon_0360	852.334096356309	872.951066181288	549.063700477021	597.018164448992	750.817128682478	573.936590918483	914.320870622744	828.400759024032	583.751056911507	1257.41984440074	484.368213014555	484.609319797324	169.570733847821	839.007653257429	625.902189318608	689.196065660204	397.70327342509	484.794229278181
Blon_0361	319.4787362546	311.190889333144	400.299059117409	379.797996140997	374.514734426141	356.385645001379	347.430705288815	274.118012718415	480.764081830372	193.449206830883	306.097202360058	270.746741873223	364.673424780683	119.858236179633	284.15656294731	280.622026735062	327.942207430853	432.052085109317
Blon_0362	206.928429170411	236.424247090765	217.038269036728	198.331458020343	272.618124104947	215.820918514184	243.033110484744	212.978946156219	243.94149857928	2901.73810246325	171.414433321632	160.807155779247	173.424614162544	4434.75473864641	147.003661898075	161.878682088965	167.556952902046	185.681247279422
Blon_0363	356.4093057666	334.765956706867	810.65949494513	779.159299365633	225.245138604743	192.033041724044	159.402779163204	163.261463457291	115.326428316664	677.072223908092	106.766704183188	127.442405770628	301.084399587751	359.574708538898	251.573277062685	255.90402438016	274.480455921251	241.313371950689
Blon_0364	117.239903212697	132.693950646384	290.342585069001	313.687510134216	70.6125632927569	69.6336029675024	44.3409139221589	43.6707618301396	65.0194266641273	386.898413661767	49.9550634251614	53.0554221448538	121.397229913781	119.858236179633	130.3331435385	163.81734894033	103.663640122278	109.819259091332
Blon_0365	171.756458206602	170.414058444341	291.061254834023	319.084284502116	78.2101175710915	78.283739982099	52.1987974020351	69.2013610539135	44.6118693899851	1257.41984440074	57.7911518055789	67.8234262470295	129.104990543227	1438.29883415559	159.88542608502	171.572016345789	118.659009448142	85.9769199465029
Blon_0366	141.2740833713	157.616164727177	227.09964574704	229.362910635771	105.471929981586	104.666657876619	78.5788347987626	58.451635064956	72.1383419923164	7351.06985957357	103.828171040532	142.210409872804	127.178050385866	13663.8389244781	112.147123509872	134.737346169857	93.8840514314968	81.6419491928978
Blon_0367	368.133296087869	317.253049514959	412.516445122788	387.21856089686	295.8577018975	415.639083551365	400.752057473689	370.193688744722	598.938076278311	580.34762049265	544.118386915239	563.372008342262	777.038618456067	359.574708538898	515.270567477789	493.390713672354	759.548054983984	1088.0776591549
Blon_0368	585.613316547423	586.008817575401	510.97420293084	531.582275238198	496.969432794593	612.429700633437	577.554435770905	700.075905030853	999.970306432964	483.623017077208	996.652490884348	966.483824020171	865.19613065536	719.149417077796	1324.54845875173	1185.01011289676	1403.04499083737	1163.93964734299
Blon_0372	950.229415538911	862.173892524728	839.406285546022	851.341156536302	688.695949583154	787.162468328288	809.361998427254	812.276170040596	636.431030340107	21472.8619582281	721.89964204596	660.184479678747	465.356048002827	27926.9690298544	656.969973534181	722.153402133407	507.886639341222	526.698946563031
Blon_0373	426.753247694218	427.719079494689	563.437095777467	529.558484850235	286.919402746519	288.049562586066	307.018733106594	334.5852214063	293.299311521392	0	318.830845978236	322.16127467339	237.013639355477	119.858236179633	385.695174773816	388.702703698652	281.65215429449	254.318284211505
Blon_0374	213.962823363173	202.745579414018	549.063700477021	584.200825325228	229.267373222685	217.983452767834	269.974425272891	215.666377653458	641.176973892233	483.623017077208	170.43492227408	277.857262366863	494.741885402592	479.432944718531	316.739848831935	340.720699127372	434.865710450058	673.365457060006
Blon_0375	281.375767710473	274.817928242257	342.086808150605	344.718962749644	319.544194647602	417.369110954285	411.977605302084	399.755435214355	514.934875405679	193.449206830883	334.992778262847	351.150319762847	269.771622030624	0	449.346244874013	403.72737179673	953.835883640832	633.628225151959
Blon_0376	33.4133724156187	20.8807739595833	63.9616090869828	78.9278251305447	27.2618124104947	28.5454521481687	16.838321742592	12.765299611887	42.7134919691347	0	21.5492430461481	34.4586762384102	33.7214527538281	0	46.9805517406219	65.9146729464049	65.1972579385394	55.6321246712666
Blon_0377	32.2409733834918	48.497281454516	43.1201859013367	68.8088731907312	30.3902171133384	38.9256165656846	27.5025921795669	35.6084673384215	63.1210492432768	0	55.8321297104745	63.4477213278664	33.2397177144877	0	67.4398242728283	78.5160074802764	65.8492305179248	54.9096295456658
Blon_0378	111.377908052062	99.0152829696368	155.951339009834	154.482666281151	109.047249641979	96.4490277127518	90.365660018577	70.5450768025331	149.022627536759	0	144.477879513947	134.552926264268	118.988554717079	119.858236179633	165.189681926703	198.228685552056	174.0766786959	154.613956878585
Blon_0379	55.6889540260312	53.2122949292606	56.77491143676	49.245566107092	38.8816013067712	43.2506850729829	76.3337252330836	79.2792291685611	75.9350968340172	96.7246034154417	66.1169957097725	86.4201721534731	74.6689310977621	0	106.085116833662	133.768012744175	39.770327342509	44.0722026616528
Blon_0380	29.8961753192378	41.0879745656316	31.6214696609803	22.2616942675895	50.5013902030476	37.6280960134951	55.5664617505535	65.8420716823643	29.8994443783943	0	30.8545979978938	28.4420819745608	26.0136921243816	0	20.4592725322063	28.1106693447903	13.6914241670933	13.7274073864164
Blon_0381	713.404811049263	658.08116640364	414.672454417855	470.868563599318	290.94163736446	229.228630886809	199.253473954005	245.899981997401	233.02582840939	0	315.89231283558	301.923639422261	628.664226339223	0	243.238017882897	224.400688045481	247.097607587064	111.264249342533
Blon_0382	2733.44834340404	3082.94523912944	2244.40567616458	2574.26137348853	2069.21625345231	1423.8125526026	1314.51165070501	1287.95154505196	1145.67077348324	2127.94127513972	1850.78612434985	1928.59194312118	2412.04734197739	5393.62062808347	2045.92725322063	1754.00883377235	1491.71326163378	1080.85270789889
Blon_0383	8839.30250272131	8117.23248344961	9009.24417431929	9448.40272460178	3523.92444027461	4460.44315157672	2216.48441871652	2434.14107862455	2303.20640584678	6867.44684249636	4119.82346600449	3677.77998455667	6833.41153304359	6472.34475370017	4452.54390367572	4352.79174802693	3458.71453363952	2509.2255712118
Blon_0384	654.198659926851	732.174235292484	643.928109459962	565.986711833564	812.044477866704	717.528865360786	617.405130561706	520.689852590126	606.0569916065	2901.73810246325	567.626652056491	501.018213244186	530.872013353122	2037.59001505376	283.398812112784	290.315360991886	404.222999218944	467.45434626376
Blon_0385	684.681034762152	647.977566100616	581.403839903023	605.113326000842	814.725967611999	669.520604929775	561.277391419733	590.563071518349	594.192132726185	290.173810246325	511.794522346016	441.399233720587	461.020432648764	0	350.080885551086	399.850038094	402.267081480788	484.07173415258
Blon_0386	264.962181260696	261.346461171558	173.918083135391	203.728232388243	191.726516788561	153.107425158359	218.336905262276	199.541788670022	206.448544517484	193.449206830883	189.045632177572	178.856938570796	332.878912184217	0	240.207014544793	261.235358221414	225.582512467346	221.806003559466
Blon_0387	181.135650463617	183.88552551504	118.580511228676	128.847988033624	93.4052261277607	92.5564660561833	97.1009887156138	89.3570972832087	89.6983331351828	0	105.787193135636	102.829065600335	183.541049988693	0	181.860200286278	186.112017731026	130.394515877079	83.8094345697004
Blon_0388	495.338591073646	404.144012120966	539.720993531731	477.614531559193	206.474710387682	245.663891214543	224.510956567893	244.556266248782	246.789064710556	96.7246034154417	197.371476081765	209.486873004938	492.33321020589	0	387.210676442868	354.776033799768	235.362101158127	180.623781400216
Blon_0389	463.683817206218	359.014597434125	337.056119795449	327.179446053967	260.998335208671	246.096398065272	262.677819184435	239.853261128613	227.805290502052	0	214.512919413928	242.304659898662	472.100338553593	0	333.410367191511	309.702029505535	232.754210840586	330.180272399595
Blon_0390	549.85514606755	581.967377454192	521.035579641152	557.891550281713	295.410786939951	286.752042033876	327.224719197704	347.350521018187	378.251701104448	0	330.584978548862	347.868541073474	623.846875945819	0	463.74351073001	452.194043080851	325.334317113312	377.142455563652
Blon_0391	1624.94505852798	1549.89228648391	1429.43416262931	1322.88431693161	1706.32130792244	1568.70234759709	1709.65093426451	1703.15971137544	1586.56892947575	7737.96827323534	1774.87401816456	1561.03272991147	1581.53613415454	16300.72012043	1425.32931974371	1448.66880468238	1087.49026241484	1168.2746180966
Blon_0392	318.306337222473	345.543130363426	262.314464233132	288.727428682676	497.863262709691	428.18178222253	551.174398374177	582.500777026631	579.954302069807	0	416.781950733455	346.774614843683	251.465690535689	0	322.801855508144	318.910697049518	364.452671876435	330.902767525196
Blon_0393	1355.29328113878	1316.83590616082	1099.56474048409	996.379467673628	1504.31574711025	1540.58940229965	1700.10921861037	1678.97282790029	1813.42503126737	3288.63651612502	1437.43246228283	1364.12600854913	1227.46088023934	9109.22594965209	1562.48222079294	1616.36348732544	1794.2285384686	1889.32475344626
Blon_0394	529.924362521392	451.294146868412	771.132657868905	851.341156536302	479.986664407727	564.421440202426	488.872607926587	481.050238005845	659.211559390312	96.7246034154417	468.69603625372	473.123094384521	745.725840898941	0	497.842298283687	443.470042249709	540.485268310492	634.35072027756
Blon_0395	685.853433794279	837.251678443935	931.396015468873	908.007287399257	1342.53253247748	1053.15418152713	996.267369770025	935.898018913606	1066.88811051794	483.623017077208	838.46145670467	764.654434623769	525.572927920377	719.149417077796	531.941085837365	519.56271616578	558.740500533283	574.383624852688
Blon_0396	99.0677182147292	81.5023757777282	110.675143813431	107.260890562022	116.644803920314	92.9889729069131	138.074238289254	166.62075282884	170.379373521326	0	114.11303703983	126.348479540837	110.799059048292	0	112.147123509872	119.712678071779	91.2761611139552	104.039298086525
Blon_0397	70.9301414436819	48.497281454516	149.483311124634	135.5939559935	75.0817128682478	105.964178428808	102.713762629811	90.7008130318283	115.801022671876	96.7246034154417	69.055528852429	69.4643155917157	59.7351448782097	0	71.9863292799852	59.1293389666279	43.6821628188214	64.302066178477
